ein,display_name,priority,score,city,county,signals,website,filing_year,filing_xml
237091199,THE ROTARY CLUB OF MIAMI FLORIDA FOUNDATION INC,A,40,Miami,Miami-Dade,name:service-club;name:foundation,https://miamirotary.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402849349301710_public.xml
592551031,PALM BEACH ROTARY FOUNDATION,A,40,Palm Beach,Palm Beach,name:service-club;name:foundation,https://www.palmbeachrotary.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432289349301493_public.xml
650823452,ROTARY CLUB OF HOMESTEAD CHARITABLE FOUNDATION INC,A,40,Homestead,Miami-Dade,name:service-club;name:foundation,https://www.homesteadrotary.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401289349303615_public.xml
650242960,THE JUPITER-TEQUESTA KIWANIS FOUNDATION INC,A,40,Tequesta,Palm Beach,name:service-club;name:foundation,https://www.kiwanisjupiter.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442079349200829_public.xml
842318861,WESTON ROTARY CHARITABLE FOUNDATION INC,A,40,Weston,Broward,name:service-club;name:foundation,https://westonrotary.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202412759349200611_public.xml
461460193,ZONTA CLUB OF MIAMI LAKES FOUNDATION INC,A,40,Weston,Broward,name:service-club;name:foundation,https://www.zontamiamilakesclub.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432689349200703_public.xml
275029021,LITTLE HAITI OPTIMIST FOUNDATION INC,A,40,Miami Gardens,Miami-Dade,name:service-club;name:foundation,https://www.littlehaitioptimist.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510929349200421_public.xml
650776935,KIWANIS CLUB DELRAY BEACH FOUNDATION INC,A,40,Delray Beach,Palm Beach,name:service-club;name:foundation,https://www.delraybeachkiwanis.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202410229349200416_public.xml
920996628,ROTARY CLUB OF SUNRISE FL FOUNDATION INC,A,40,Sunrise,Broward,name:service-club;name:foundation,https://www.rotaryclubsunriseflfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411229349201201_public.xml
596138209,JUNIOR LEAGUE OF THE PALM BEACHES INC,A,30,West Palm Beach,Palm Beach,name:service-club,https://jlpb.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510739349300221_public.xml
237402731,JUNIOR LEAGUE OF BOCA RATON INC,A,30,Boca Raton,Palm Beach,name:service-club,https://www.jlbr.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413189349301556_public.xml
591402994,Elks Lodge of Jupiter,A,30,Jupiter,Palm Beach,name:service-club,https://www.jupiterelks.org,2011,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222899349301347_public.xml
590932711,JUNIOR LEAGUE OF GREATER FORT LAUDERDALE INC,A,30,Fort Lauderdale,Broward,name:service-club,https://www.juniorleagueftl.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401059349300965_public.xml
590767364,Elks Lodge of South Miami Coral Gables,A,30,South Miami,Miami-Dade,name:service-club,https://www.elks1676.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422209349301452_public.xml
596151047,BOCA RATON ROTARY FUND INC,A,30,Boca Raton,Palm Beach,name:service-club,https://rotaryclubbocaraton.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520849349301157_public.xml
650071524,EXCHANGE CLUB DICK WEBBER CENTER FOR THE PREVENTION OF CHILDABUSE F,A,30,West Palm Beach,Palm Beach,name:service-club,https://www.childrenshealinginstitute.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411959349300206_public.xml
590637869,JUNIOR LEAGUE OF MIAMI INC,A,30,Coral Gables,Miami-Dade,name:service-club,https://www.jlmiami.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541029349300134_public.xml
743091542,Weston Fl Rotary Club,A,30,Weston,Broward,name:service-club,https://www.westonrotary.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421239349300307_public.xml
650225222,Optimist Club of Westchester,A,30,Miami,Miami-Dade,name:service-club,https://www.westchesteroptimist.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202510569349301316_public.xml
596138672,BAY OAKS MIAMI SOROPTIMIST HOME FOR THE AGED INC,A,30,Miami,Miami-Dade,name:service-club,https://www.bayoakshome.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413239349200711_public.xml
237313386,DELRAY BEACH ROTARY FUND INC,A,30,Delray Beach,Palm Beach,name:service-club,https://www.delraybeachrotary.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359349306295_public.xml
591301415,Elks Lodge of Hollywood West,A,30,Hollywood,Broward,name:service-club,https://www.elkslodge2365.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421979349300812_public.xml
473860087,DISASTER NETWORK OF ASSISTANCE ROTARY ACTION GROUP INC,A,30,Boynton Beach,Palm Beach,name:service-club,https://dna-rag.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202433189349309338_public.xml
590428463,Rotary Club of Miami,A,30,Miami,Miami-Dade,name:service-club,https://miamirotary.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442849349200869_public.xml
596142570,Rotary Club of Pompano Beach,A,30,Pompano Beach,Broward,name:service-club,https://pompanobeachrotary.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403469349201105_public.xml
590250276,Fort Lauderdale Rotary Club,A,30,Fort Lauderdale,Broward,name:service-club,https://www.rotaryfortlauderdale.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540559349201009_public.xml
591355425,THE ROTARY CLUB OF BOCA RATON INC,A,30,Boca Raton,Palm Beach,name:service-club,https://rotaryclubbocaraton.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500239349301115_public.xml
596152307,Rotary Club of Coral Gables,A,30,Coral Gables,Miami-Dade,name:service-club,https://www.coralgablesrotary.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402699349200525_public.xml
596155191,Rotary Club of Homestead,A,30,Homestead,Miami-Dade,name:service-club,https://www.homesteadrotary.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521269349200912_public.xml
591004380,Rotary Club of Hollywood,A,30,Hollywood,Broward,name:service-club,https://www.rotaryhollywood.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520419349201302_public.xml
592668776,Rotary Club of Boca Raton Sunrise,A,30,Boca Raton,Palm Beach,name:service-club,https://www.rotarybocasunrise.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423089349200117_public.xml
237194077,Rotary Club of Jupiter-Tequesta,A,30,Tequesta,Palm Beach,name:service-club,https://www.jupiter-tequesta-rotary.com,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411169349200531_public.xml
912004341,Kiwanis Club of Lauderdale Lakes In,A,30,Ft Lauderdale,Broward,name:service-club,https://www.kcllws.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423189349203047_public.xml
592015183,Wellington Rotary Club,A,30,Loxahatchee,Palm Beach,name:service-club,https://wellingtonrotary.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403409349200010_public.xml
596151464,Kiwanis Club of Jupiter-Tequesta,A,30,Tequesta,Palm Beach,name:service-club,https://www.kiwanisjupiter.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402279349201500_public.xml
596152294,Delray Beach Rotary Club,A,30,Delray Beach,Palm Beach,name:service-club,https://www.delraybeachrotary.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511359349308006_public.xml
590216047,Kiwanis Club of of Daytona Beach,A,30,Dania Beach,Broward,name:service-club,https://daytonabeachkiwanis.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422279349201187_public.xml
270238892,Rotary Club of Boca Raton West,A,30,Pompano Beach,Broward,name:service-club,https://www.rotarybocaratonwest.org,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202311349349200246_public.xml
590659927,Rotary Club of South Miami,A,30,Miami,Miami-Dade,name:service-club,https://www.southmiamirotary.org,2011,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201212489349200291_public.xml
596152296,Rotary Club of Palm Beach,A,30,Palm Beach,Palm Beach,name:service-club,https://www.rotarypalmbeach.org,2013,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201541499349200614_public.xml
596194526,Rotary Club of Perrine Cutler Ridge Palmetto Bay,A,30,Miami,Miami-Dade,name:service-club,https://www.pcrpbrotary.com,2010,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201132949349200208_public.xml
596209870,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,A,30,Boca Raton,Palm Beach,name:service-club,https://www.soroptimist4women.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443499349200004_public.xml
814482389,CATS BASEBALL BOOSTER INC,B,40,Weston,Broward,files-990PF;private-foundation:04;name:alumni/booster,https://leaguelineup.com/catsbaseball,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202321349349100317_public.xml
592313448,THEODORE ROOSEVELT GIBSON MEMORIAL FUND INCORPORATED,B,25,Miami,Miami-Dade,name:memorial-fund,https://www.thelmagibsonhealthinitiative.org,2011,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201222929349300632_public.xml
830560233,NICHOLAS DWORET MEMORIAL FUND INC,B,25,Cooper City,Broward,name:memorial-fund,https://nicholasdworetfund.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402839349201110_public.xml
454944448,DAVY JONES EQUINE MEMORIAL FUND INC,B,25,Jupiter,Palm Beach,name:memorial-fund,https://haveyouherd.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403119349302140_public.xml
273395158,HARVARD ASIAN AMERICAN ALUMNI ALLIANCE EDUCATIONAL AND CHARITABL,B,23,Boca Raton,Palm Beach,name:alumni/booster;ntee-education:B99;name:education,https://haaaa.sigs.harvard.edu,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511259349201276_public.xml
020683998,CORNWALL COLLEGE ALUMNI ASSOCIATION INC,B,23,Plantation,Broward,name:alumni/booster;ntee-education:B84;name:education,https://www.ccalumni-florida.com,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243559349200719_public.xml
203282804,FBI CITIZENS ACADEMY ALUMNI ASSOCIATION INC - SOUTH FLORIDA,B,23,Cooper City,Broward,name:alumni/booster;ntee-education:B90;name:education,https://www.fbicaaamiami.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521159349201502_public.xml
650755554,THE FREDERICK A DELUCA FOUNDATION INC,C,60,Pompano Beach,Broward,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.delucafdn.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503219349106765_public.xml
461550110,THE INVISIBLE HAND FOUNDATION,C,60,Miami,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.barryfamilyfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531359349102018_public.xml
854381562,CARL ANGUS DESANTIS FOUNDATION INC,C,60,Delray Beach,Palm Beach,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.carldesantis.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202630409349100618_public.xml
223468030,KOVNER FOUNDATION,C,60,Jupiter,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://thekovnerfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349104696_public.xml
201232852,TAFT FOUNDATION,C,60,Fort Lauderdale,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://thetaftfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202512979349101101_public.xml
900820145,DESAI SETHI FOUNDATION INC,C,60,Miami,Miami-Dade,ntee-grantmaker:T23;files-990PF;private-foundation:04;name:foundation,https://www.thedsfoundation.org,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213169349100536_public.xml
814657525,BRAVO FAMILY CHARITABLE FOUNDATION,C,60,Miami,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.bravofamilyfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533219349100608_public.xml
203100839,LATTNER FAMILY FOUNDATION INC,C,60,Delray Beach,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.lattnerfamilyfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543179349103074_public.xml
546882525,JAMES AND BEATRICE SALAH CHARITABLE TRUST,C,60,Ft Lauderdale,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.salahfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513169349100616_public.xml
306068334,THE LEANDRO P RIZZUTO FOUNDATION,C,60,Boynton Beach,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://alsfindingacure.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511289349101046_public.xml
203846597,THE THIEL FOUNDATION,C,60,Miami,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.thielfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533219349106118_public.xml
463895268,STOOPS FAMILY FOUNDATION INC,C,60,Delray Beach,Palm Beach,ntee-grantmaker:T99;files-990PF;private-foundation:04;name:foundation,https://nonprofitlocator.org/ORGANIZATIONS/FL,2021,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202221319349101432_public.xml
134034999,CHARLES LAFITTE FOUNDATION,C,60,Jupiter,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.charleslafitte.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359349105120_public.xml
770607990,QUEALLY FOUNDATION INC,C,60,Palm Beach,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://thequeallyfoundation.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543189349104739_public.xml
020631312,HANLEY FOUNDATION,C,60,Miami Beach,Miami-Dade,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.hanleyfdn.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513179349101136_public.xml
912085191,KAREN TOFFLER CHARITABLE TRUST,C,60,Boca Raton,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://tofflertrust.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202522889349100042_public.xml
311625551,THE KIRK FOUNDATION INC,C,60,Palmetto Bay,Miami-Dade,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://kirk-foundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503009349100120_public.xml
872081402,NATIONAL SCHOOL CHOICE AWARENESS FOUNDATION INC,C,60,Aventura,Miami-Dade,ntee-grantmaker:T23;files-990PF;private-foundation:03;name:foundation,https://schoolchoiceawareness.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503189349103100_public.xml
452592244,EUGENE EWAN MORI FOUNDATION INC,C,60,Davie,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://eemorifoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531299349101858_public.xml
853578092,LINDA YE AND ROBIN REN FAMILY FOUNDATION,C,60,Aventura,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://yerenfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531359349102093_public.xml
650960723,CASTRO FAMILY FOUNDATION INC,C,60,Boca Raton,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:03;name:foundation,https://www.mv4k.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501349349103255_public.xml
260012965,ROBERT C AND VERONICA ATKINS FOUNDATION,C,60,Jupiter,Palm Beach,ntee-grantmaker:T30;files-990PF;private-foundation:04;name:foundation,https://www.atkinsfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533189349101028_public.xml
204926823,HARPO FOUNDATION INC,C,60,Miami Beach,Miami-Dade,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.harpofoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511359349100531_public.xml
871008683,STRACHAN FOUNDATION,C,60,Coral Gables,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.strachanfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523179349101902_public.xml
133949135,MICHAEL AND ANNIE FALK FOUNDATION,C,60,Palm Beach,Palm Beach,ntee-grantmaker:T20J;files-990PF;private-foundation:04;name:foundation,https://www.anniefalk.comourfoundation,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543209349100694_public.xml
271526152,GEO GLOBAL FOUNDATION,C,60,Coral Gables,Miami-Dade,ntee-grantmaker:T30;files-990PF;private-foundation:04;name:foundation,https://www.jaimedavidovichfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521349349103302_public.xml
207432171,MANES PEACE PRIZE FOUNDATION,C,60,Delray Beach,Palm Beach,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://manespeaceprize.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202610299349100621_public.xml
650541856,SQA FOUNDATION INC,C,60,Coral Gables,Miami-Dade,ntee-grantmaker:T22Z;files-990PF;private-foundation:04;name:foundation,https://www.sqafoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202532799349100908_public.xml
651050806,PAUL PALANK MEMORIAL FOUNDATION INC,C,60,Ft Lauderdale,Broward,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.palankfoundation.org,2022,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202440749349100524_public.xml
824261194,MARVIN H WEINER FOUNDATION INC,C,60,Ft Lauderdale,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://mhweiner.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541329349102014_public.xml
853705917,JRP FAMILY FOUNDATION INC,C,60,Florida City,Miami-Dade,ntee-grantmaker:T23;files-990PF;private-foundation:04;name:foundation,https://www.jrpfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202620489349100127_public.xml
113501028,JOHN O OUNJIAN FOUNDATION INC,C,60,Boca Raton,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://ounjiandoundation.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202610739349100306_public.xml
474897120,BILL KENT FAMILY FOUNDATION INC,C,60,Ft Lauderdale,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://billkentfamilyfoundation.org,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202610999349100436_public.xml
273158367,LOIS POPE LIFE FOUNDATION INC,C,60,Lantana,Palm Beach,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.life-edu.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503099349101705_public.xml
273533930,LEVITETZ FAMILY FOUNDATION INC,C,60,Boca Raton,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.levitetzfamilyfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523219349102617_public.xml
856275022,ROSS AND CAROL NESE FOUNDATION,C,60,Riviera Beach,Palm Beach,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.nesefoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202542259349100214_public.xml
834470325,MIAMI MARLINS FOUNDATION INC,C,60,Miami,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.mlb.com/MARLINS/COMMUNITY/FOUNDATION,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533219349105448_public.xml
650708527,GORDON FAMILY FOUNDATION INC,C,60,Hallandale,Broward,ntee-grantmaker:T20Z;files-990PF;private-foundation:04;name:foundation,https://www.gordonfamilyfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523029349100117_public.xml
861138674,PFEIFLER FAMILY FOUNDATION,C,60,Palm Beach,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://sites.google.com/SITE/PFEIFLERFAMILYFOUNDATION,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521749349100607_public.xml
522185402,ANNETTE URSO RICKEL FOUNDATION INC,C,60,Lantana,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://rickelfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521399349100527_public.xml
300256823,THE ARK FOUNDATION,C,60,Miami Beach,Miami-Dade,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.the-ark-foundation.org,2019,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202032529349100138_public.xml
650870379,DONALD A BURNS FOUNDATION INC,C,60,Palm Beach,Palm Beach,ntee-grantmaker:T21;files-990PF;private-foundation:04;name:foundation,https://www.dabfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349101476_public.xml
825428158,EMBRACE FOUNDATION,C,60,Hollywood,Broward,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.embraceusa.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533149349100113_public.xml
473367808,S&B WORLD FOUNDATION INC,C,60,Ft Lauderdale,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://sbworldfoundation.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531339349103673_public.xml
260129922,VERENA FOUNDATION,C,60,Plantation,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.verenafoundation.org,2010,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/201123079349100612_public.xml
141861856,MCNAMARA FAMILY FOUNDATION INC,C,60,Coral Gables,Miami-Dade,ntee-grantmaker:T31;files-990PF;private-foundation:04;name:foundation,https://www.sunbiz.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533179349102148_public.xml
820637746,PETER@DEGEORGE FAMILY FOUNDATION INC,C,60,Jupiter,Palm Beach,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.nonprofitlocator.org/ORGANIZATIONS/FL,2025,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202640839349100519_public.xml
271950767,I COULD DO GREAT THINGS FOUNDATION,C,60,Boca Raton,Palm Beach,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://icoulddogreatthings.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523189349102482_public.xml
205744155,CHARLES AND JOAN HERMANOWSKI FAMILY FOUNDATION INC,C,60,Boca Raton,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04;name:foundation,https://www.hermanowskifoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202630649349100708_public.xml
824411649,ELEVATE PRIZE FOUNDATION INC,C,60,Miami,Miami-Dade,ntee-grantmaker:T23;files-990PF;private-foundation:03;name:foundation,https://www.elevateprize.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349108121_public.xml
383482329,HAGEN FAMILY FOUNDATION,C,60,Boca Raton,Palm Beach,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://www.hagenfamilyfoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202433109349101188_public.xml
261583201,WYNNE CHARITABLE FOUNDATION,C,60,Miami,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://wynnefoundation.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423489349100807_public.xml
342045752,ATLANTIS BLUE PROJECT FOUNDATION INC,C,60,Plantation,Broward,ntee-grantmaker:T20;files-990PF;private-foundation:04;name:foundation,https://blueprojectatlantis.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202532769349100208_public.xml
201379562,THE JOSEPH AND WINIFRED AMATURO EDUCATION FOUNDATION INC,C,53,Ft Lauderdale,Broward,files-990PF;private-foundation:03;name:foundation;ntee-education:B920;name:education,https://www.guidestar.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503219349101130_public.xml
206861899,IRIS AND JUNMING LE FOUNDATIONTRUST DATED 3-10-06,C,50,Boca Raton,Palm Beach,ntee-grantmaker:T22;files-990PF;private-foundation:04,https://thelefoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501299349100245_public.xml
871577067,PELS TZEDEK TIRDOF INC,C,50,Miami Beach,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04,https://www.pelsfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513009349100851_public.xml
201379921,CHILDRENS WELLNESS FUND INC,C,50,Coral Gables,Miami-Dade,ntee-grantmaker:T23;files-990PF;private-foundation:03,https://www.childrenswellnessfund.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543179349102319_public.xml
